Time(s);Average Density;Relative Energy;Maximal Velocity
42.605213;1.000948;-12176.500000;376.127258
42.606213;1.000940;-12177.250000;376.137054
42.607212;1.000934;-12176.750000;376.146820
42.608212;1.000928;-12175.500000;376.156616
42.609211;1.000934;-12175.000000;376.166412
42.610210;1.000913;-12175.250000;376.176208
42.611210;1.000908;-12174.500000;376.186005
42.612209;1.000893;-12173.500000;376.195801
42.613209;1.000882;-12173.500000;376.205597
42.614208;1.000868;-12173.250000;376.215393
42.615208;1.000866;-12172.500000;376.225159
42.616207;1.000848;-12171.500000;376.234955
42.617207;1.000844;-12171.250000;376.244751
42.618206;1.000834;-12170.750000;376.254547
42.619205;1.000811;-12170.500000;376.264343
42.620205;1.000799;-12170.000000;376.274139
42.621204;1.000798;-12170.500000;376.283936
42.622204;1.000795;-12170.000000;376.293701
42.623203;1.000785;-12170.000000;376.303497
42.624203;1.000776;-12170.000000;376.313293
42.625202;1.000771;-12169.250000;376.323090
42.626202;1.000759;-12168.250000;376.332886
42.627201;1.000750;-12167.750000;376.342682
42.628201;1.000744;-12167.750000;376.352478
42.629200;1.000727;-12167.500000;376.362244
42.630199;1.000721;-12166.500000;376.372040
42.631199;1.000708;-12166.500000;376.381836
42.632198;1.000700;-12166.750000;376.391632
42.633198;1.000694;-12166.750000;376.401428
42.634197;1.000689;-12166.000000;376.411224
42.635197;1.000685;-12166.500000;376.421021
42.636196;1.000684;-12166.750000;376.430817
42.637196;1.000686;-12166.250000;376.440613
42.638195;1.000689;-12166.500000;376.450409
42.639194;1.000693;-12166.750000;376.460175
42.640194;1.000694;-12166.500000;376.469971
42.641193;1.000693;-12166.500000;376.479767
42.642193;1.000685;-12165.750000;376.489563
42.643192;1.000670;-12165.750000;376.499359
42.644192;1.000668;-12166.000000;376.509155
42.645191;1.000671;-12165.000000;376.518951
42.646191;1.000670;-12165.750000;376.528748
42.647190;1.000660;-12166.250000;376.538544
42.648190;1.000656;-12166.750000;376.548309
42.649189;1.000658;-12166.500000;376.558105
42.650188;1.000663;-12167.000000;376.567902
42.651188;1.000661;-12167.500000;376.577698
42.652187;1.000657;-12167.000000;376.587494
42.653187;1.000650;-12166.750000;376.597290
42.654186;1.000662;-12166.500000;376.607086
42.655186;1.000665;-12167.000000;376.616882
42.656185;1.000683;-12166.750000;376.626648
42.657185;1.000702;-12167.750000;376.636444
42.658184;1.000704;-12167.750000;376.646240
42.659184;1.000694;-12167.750000;376.656036
42.660183;1.000708;-12167.750000;376.665833
42.661182;1.000717;-12168.250000;376.675598
42.662182;1.000716;-12168.500000;376.685394
42.663181;1.000725;-12168.500000;376.695221
42.664181;1.000728;-12169.250000;376.704987
42.665180;1.000733;-12169.250000;376.714783
42.666180;1.000736;-12169.000000;376.724579
42.667179;1.000735;-12168.500000;376.734375
42.668179;1.000729;-12168.500000;376.744171
42.669178;1.000732;-12169.000000;376.753967
42.670177;1.000724;-12169.000000;376.763733
42.671177;1.000715;-12168.250000;376.773529
42.672176;1.000698;-12167.750000;376.783356
42.673176;1.000691;-12167.500000;376.793121
42.674175;1.000678;-12167.250000;376.802917
42.675175;1.000679;-12167.500000;376.812714
42.676174;1.000677;-12167.250000;376.822510
42.677174;1.000679;-12167.250000;376.832306
42.678173;1.000681;-12167.750000;376.842072
42.679173;1.000684;-12168.250000;376.851898
42.680172;1.000676;-12168.500000;376.861664
42.681171;1.000681;-12168.750000;376.871490
42.682171;1.000671;-12169.250000;376.881256
42.683170;1.000675;-12169.250000;376.891052
42.684170;1.000668;-12169.250000;376.900848
42.685169;1.000670;-12169.250000;376.910645
42.686169;1.000677;-12169.500000;376.920441
42.687168;1.000684;-12169.750000;376.930206
42.688168;1.000687;-12170.500000;376.940002
42.689167;1.000690;-12171.750000;376.949799
42.690166;1.000710;-12172.250000;376.959595
42.691166;1.000726;-12172.500000;376.969391
42.692165;1.000734;-12172.250000;376.979187
42.693165;1.000741;-12172.250000;376.988983
42.694164;1.000747;-12173.250000;376.998749
42.695164;1.000761;-12173.750000;377.008545
42.696163;1.000775;-12173.500000;377.018372
42.697163;1.000780;-12173.500000;377.028137
42.698162;1.000777;-12173.250000;377.037933
42.699162;1.000787;-12174.250000;377.047729
42.700161;1.000798;-12174.500000;377.057526
42.701160;1.000806;-12174.250000;377.067322
42.702160;1.000817;-12174.250000;377.077087
42.703159;1.000842;-12175.250000;377.086914
42.704159;1.000855;-12175.500000;377.096680
42.705158;1.000866;-12176.000000;377.106476
42.706158;1.000873;-12176.750000;377.116272
42.707157;1.000873;-12177.250000;377.126068
42.708157;1.000884;-12177.750000;377.135864
42.709156;1.000900;-12178.000000;377.145660
42.710155;1.000908;-12178.250000;377.155457
42.711155;1.000916;-12179.500000;377.165222
42.712154;1.000922;-12179.500000;377.175018
42.713154;1.000942;-12179.000000;377.184814
42.714153;1.000950;-12179.250000;377.194611
42.715153;1.000957;-12179.500000;377.204407
42.716152;1.000962;-12180.000000;377.214203
42.717152;1.000961;-12180.500000;377.223999
42.718151;1.000973;-12180.250000;377.233795
42.719151;1.000987;-12180.500000;377.243591
42.720150;1.000995;-12181.250000;377.253387
42.721149;1.000990;-12181.000000;377.263184
42.722149;1.000989;-12181.250000;377.272949
42.723148;1.000996;-12182.000000;377.282745
42.724148;1.001005;-12182.750000;377.292542
42.725147;1.001010;-12183.250000;377.302338
42.726147;1.001013;-12183.000000;377.312134
42.727146;1.001019;-12183.250000;377.321930
42.728146;1.001021;-12184.000000;377.331696
42.729145;1.001015;-12184.750000;377.341492
42.730145;1.001004;-12186.000000;377.351288
42.731144;1.001003;-12187.000000;377.361084
42.732143;1.001000;-12187.250000;377.370880
42.733143;1.001005;-12187.000000;377.380676
42.734142;1.001021;-12187.500000;377.390472
42.735142;1.001024;-12187.750000;377.400269
42.736141;1.001023;-12188.000000;377.410034
42.737141;1.001023;-12188.000000;377.419830
42.738140;1.001022;-12188.000000;377.429626
42.739140;1.001018;-12188.250000;377.439423
42.740139;1.001030;-12188.750000;377.449219
42.741138;1.001035;-12189.000000;377.459015
42.742138;1.001043;-12189.750000;377.468811
42.743137;1.001058;-12189.750000;377.478607
42.744137;1.001065;-12190.000000;377.488403
42.745136;1.001071;-12190.250000;377.498169
42.746136;1.001077;-12190.750000;377.507965
42.747135;1.001087;-12190.500000;377.517761
42.748135;1.001086;-12191.250000;377.527557
42.749134;1.001083;-12191.500000;377.537354
42.750134;1.001090;-12192.250000;377.547150
42.751133;1.001083;-12192.750000;377.556915
42.752132;1.001087;-12192.250000;377.566711
42.753132;1.001097;-12192.250000;377.576538
42.754131;1.001099;-12192.250000;377.586304
42.755131;1.001124;-12192.000000;377.596100
42.756130;1.001128;-12192.250000;377.605896
42.757130;1.001129;-12192.500000;377.615692
42.758129;1.001132;-12192.000000;377.625488
42.759129;1.001137;-12192.500000;377.635284
42.760128;1.001133;-12193.000000;377.645081
42.761127;1.001135;-12193.250000;377.654846
42.762127;1.001124;-12193.500000;377.664673
42.763126;1.001117;-12193.000000;377.674438
42.764126;1.001119;-12193.250000;377.684235
42.765125;1.001122;-12193.750000;377.694031
42.766125;1.001119;-12193.000000;377.703827
42.767124;1.001123;-12193.000000;377.713623
42.768124;1.001121;-12192.750000;377.723389
42.769123;1.001117;-12192.500000;377.733215
42.770123;1.001122;-12192.750000;377.742981
42.771122;1.001119;-12192.500000;377.752777
42.772121;1.001119;-12192.500000;377.762573
42.773121;1.001115;-12192.500000;377.772369
42.774120;1.001101;-12192.250000;377.782166
42.775120;1.001101;-12192.000000;377.791962
42.776119;1.001101;-12191.500000;377.801727
42.777119;1.001104;-12191.000000;377.811554
42.778118;1.001092;-12191.000000;377.821320
42.779118;1.001083;-12190.750000;377.831116
42.780117;1.001081;-12190.750000;377.840912
42.781116;1.001082;-12190.250000;377.850708
42.782116;1.001081;-12191.000000;377.860504
42.783115;1.001085;-12190.750000;377.870300
42.784115;1.001074;-12191.000000;377.880096
42.785114;1.001071;-12191.000000;377.889862
42.786114;1.001072;-12191.500000;377.899658
42.787113;1.001068;-12190.500000;377.909454
42.788113;1.001068;-12190.000000;377.919250
42.789112;1.001063;-12189.750000;377.929047
42.790112;1.001062;-12189.500000;377.938843
42.791111;1.001064;-12188.750000;377.948639
42.792110;1.001054;-12189.250000;377.958405
42.793110;1.001058;-12189.250000;377.968201
42.794109;1.001053;-12188.250000;377.977997
42.795109;1.001051;-12188.250000;377.987793
42.796108;1.001040;-12187.750000;377.997589
42.797108;1.001031;-12188.250000;378.007385
42.798107;1.001015;-12187.250000;378.017181
42.799107;1.001006;-12186.750000;378.026978
42.800106;1.001007;-12186.000000;378.036774
42.801105;1.001009;-12185.250000;378.046570
42.802105;1.000998;-12185.000000;378.056335
42.803104;1.000990;-12184.000000;378.066132
42.804104;1.000981;-12183.500000;378.075928
42.805103;1.000967;-12182.500000;378.085724
42.806103;1.000959;-12182.000000;378.095520
42.807102;1.000948;-12181.500000;378.105316
42.808102;1.000935;-12181.250000;378.115112
42.809101;1.000927;-12181.250000;378.124908
42.810101;1.000920;-12180.750000;378.134705
42.811100;1.000918;-12180.000000;378.144470
42.812099;1.000919;-12179.500000;378.154266
42.813099;1.000907;-12179.750000;378.164063
42.814098;1.000907;-12179.000000;378.173859
42.815098;1.000901;-12179.250000;378.183655
42.816097;1.000887;-12179.250000;378.193451
42.817097;1.000879;-12179.000000;378.203247
42.818096;1.000870;-12178.750000;378.213013
42.819096;1.000861;-12178.500000;378.222809
42.820095;1.000852;-12178.250000;378.232605
42.821095;1.000840;-12178.000000;378.242401
42.822094;1.000828;-12177.500000;378.252197
42.823093;1.000812;-12177.000000;378.261993
42.824093;1.000805;-12176.250000;378.271759
42.825092;1.000794;-12176.000000;378.281586
42.826092;1.000788;-12175.000000;378.291382
42.827091;1.000785;-12174.500000;378.301147
42.828091;1.000767;-12174.000000;378.310944
42.829090;1.000762;-12174.000000;378.320740
42.830090;1.000752;-12172.750000;378.330536
42.831089;1.000750;-12172.750000;378.340332
42.832088;1.000750;-12173.000000;378.350128
42.833088;1.000742;-12172.500000;378.359894
42.834087;1.000734;-12173.000000;378.369690
42.835087;1.000719;-12171.750000;378.379486
42.836086;1.000713;-12172.250000;378.389282
42.837086;1.000708;-12171.750000;378.399078
42.838085;1.000703;-12172.250000;378.408875
42.839085;1.000704;-12172.500000;378.418671
42.840084;1.000700;-12171.750000;378.428467
42.841084;1.000695;-12172.000000;378.438263
42.842083;1.000685;-12170.750000;378.448059
42.843082;1.000680;-12172.000000;378.457825
42.844082;1.000681;-12171.500000;378.467621
42.845081;1.000671;-12171.500000;378.477417
42.846081;1.000663;-12171.250000;378.487213
42.847080;1.000661;-12171.500000;378.497009
42.848080;1.000653;-12171.500000;378.506805
42.849079;1.000649;-12171.500000;378.516602
42.850079;1.000653;-12171.250000;378.526367
42.851078;1.000651;-12171.000000;378.536194
42.852077;1.000640;-12171.250000;378.545959
42.853077;1.000640;-12170.750000;378.555756
42.854076;1.000637;-12170.500000;378.565552
42.855076;1.000633;-12170.250000;378.575348
42.856075;1.000620;-12171.000000;378.585144
42.857075;1.000624;-12170.500000;378.594940
42.858074;1.000623;-12170.750000;378.604706
42.859074;1.000622;-12170.250000;378.614532
42.860073;1.000623;-12170.750000;378.624298
42.861073;1.000619;-12171.000000;378.634094
42.862072;1.000617;-12170.250000;378.643890
42.863071;1.000621;-12170.250000;378.653687
42.864071;1.000637;-12169.750000;378.663483
42.865070;1.000639;-12169.750000;378.673248
42.866070;1.000649;-12170.250000;378.683044
42.867069;1.000657;-12170.500000;378.692871
42.868069;1.000663;-12170.750000;378.702637
42.869068;1.000652;-12171.000000;378.712433
42.870068;1.000657;-12170.750000;378.722229
42.871067;1.000665;-12170.750000;378.732025
42.872066;1.000674;-12171.250000;378.741821
42.873066;1.000667;-12171.750000;378.751617
42.874065;1.000675;-12171.500000;378.761414
42.875065;1.000684;-12172.250000;378.771179
42.876064;1.000680;-12172.000000;378.780975
42.877064;1.000673;-12172.000000;378.790771
42.878063;1.000679;-12172.500000;378.800568
42.879063;1.000672;-12172.750000;378.810364
42.880062;1.000680;-12172.500000;378.820160
42.881062;1.000684;-12173.000000;378.829956
42.882061;1.000697;-12173.000000;378.839752
42.883060;1.000699;-12173.500000;378.849548
42.884060;1.000708;-12174.250000;378.859314
42.885059;1.000721;-12173.500000;378.869110
42.886059;1.000715;-12173.500000;378.878906
42.887058;1.000714;-12172.500000;378.888702
42.888058;1.000719;-12173.250000;378.898499
42.889057;1.000719;-12173.000000;378.908295
42.890057;1.000724;-12172.500000;378.918060
42.891056;1.000733;-12172.750000;378.927856
42.892056;1.000736;-12172.500000;378.937653
42.893055;1.000737;-12173.000000;378.947449
42.894054;1.000757;-12172.500000;378.957245
42.895054;1.000761;-12171.750000;378.967041
42.896053;1.000757;-12172.250000;378.976837
42.897053;1.000770;-12172.500000;378.986633
42.898052;1.000773;-12172.750000;378.996399
42.899052;1.000780;-12173.000000;379.006195
42.900051;1.000774;-12173.750000;379.015991
42.901051;1.000777;-12174.000000;379.025787
42.902050;1.000777;-12174.750000;379.035583
42.903049;1.000779;-12175.250000;379.045380
42.904049;1.000780;-12175.500000;379.055176
42.905048;1.000791;-12175.750000;379.064972
42.906048;1.000803;-12176.000000;379.074768
42.907047;1.000809;-12176.250000;379.084534
42.908047;1.000803;-12177.000000;379.094330
42.909046;1.000812;-12176.750000;379.104126
42.910046;1.000823;-12177.250000;379.113922
42.911045;1.000829;-12177.750000;379.123718
42.912045;1.000823;-12177.500000;379.133514
42.913044;1.000823;-12177.250000;379.143311
42.914043;1.000830;-12177.750000;379.153107
42.915043;1.000830;-12178.250000;379.162903
42.916042;1.000842;-12178.750000;379.172668
42.917042;1.000860;-12178.750000;379.182465
42.918041;1.000867;-12178.750000;379.192261
42.919041;1.000868;-12179.500000;379.202057
42.920040;1.000878;-12179.000000;379.211853
42.921040;1.000885;-12179.750000;379.221649
42.922039;1.000887;-12180.250000;379.231445
42.923038;1.000882;-12181.250000;379.241211
42.924038;1.000884;-12181.750000;379.251038
42.925037;1.000890;-12181.750000;379.260803
42.926037;1.000884;-12182.750000;379.270599
42.927036;1.000901;-12183.250000;379.280396
42.928036;1.000906;-12183.250000;379.290192
42.929035;1.000919;-12183.500000;379.299988
42.930035;1.000929;-12184.250000;379.309784
42.931034;1.000934;-12184.500000;379.319550
42.932034;1.000942;-12185.500000;379.329376
42.933033;1.000943;-12186.250000;379.339142
42.934032;1.000943;-12186.750000;379.348938
42.935032;1.000951;-12186.250000;379.358734
42.936031;1.000952;-12186.500000;379.368530
42.937031;1.000963;-12186.000000;379.378326
42.938030;1.000972;-12186.750000;379.388123
42.939030;1.000986;-12187.000000;379.397888
42.940029;1.000981;-12187.250000;379.407715
42.941029;1.000995;-12187.750000;379.417511
42.942028;1.000999;-12188.250000;379.427277
42.943027;1.001007;-12187.750000;379.437073
42.944027;1.001007;-12188.000000;379.446869
42.945026;1.001020;-12188.750000;379.456665
42.946026;1.001027;-12188.750000;379.466461
42.947025;1.001031;-12189.750000;379.476257
42.948025;1.001048;-12190.750000;379.486053
42.949024;1.001054;-12191.000000;379.495850
42.950024;1.001052;-12191.750000;379.505615
42.951023;1.001060;-12192.000000;379.515411
42.952023;1.001061;-12192.250000;379.525208
42.953022;1.001065;-12193.000000;379.535004
42.954021;1.001065;-12193.000000;379.544800
42.955021;1.001060;-12192.750000;379.554596
42.956020;1.001056;-12193.500000;379.564392
42.957020;1.001053;-12193.750000;379.574158
42.958019;1.001067;-12194.000000;379.583954
42.959019;1.001072;-12194.000000;379.593750
42.960018;1.001082;-12194.750000;379.603546
42.961018;1.001091;-12194.750000;379.613342
42.962017;1.001096;-12194.500000;379.623138
42.963017;1.001095;-12194.250000;379.632935
42.964016;1.001098;-12194.750000;379.642731
42.965015;1.001106;-12195.000000;379.652527
42.966015;1.001113;-12194.750000;379.662323
42.967014;1.001120;-12195.000000;379.672089
42.968014;1.001118;-12194.750000;379.681885
42.969013;1.001121;-12195.000000;379.691681
42.970013;1.001123;-12195.000000;379.701477
42.971012;1.001134;-12195.250000;379.711273
42.972012;1.001127;-12195.250000;379.721039
42.973011;1.001126;-12195.000000;379.730835
42.974010;1.001133;-12195.500000;379.740631
42.975010;1.001134;-12195.000000;379.750427
42.976009;1.001130;-12194.750000;379.760223
42.977009;1.001130;-12194.750000;379.770020
42.978008;1.001125;-12195.500000;379.779816
42.979008;1.001123;-12194.750000;379.789612
42.980007;1.001121;-12194.500000;379.799377
42.981007;1.001105;-12194.250000;379.809174
42.982006;1.001112;-12194.250000;379.818970
42.983006;1.001114;-12193.250000;379.828766
42.984005;1.001115;-12193.500000;379.838562
42.985004;1.001108;-12193.750000;379.848358
42.986004;1.001110;-12193.500000;379.858154
42.987003;1.001108;-12193.250000;379.867950
42.988003;1.001103;-12193.000000;379.877747
42.989002;1.001102;-12192.250000;379.887512
42.990002;1.001098;-12192.500000;379.897308
42.991001;1.001078;-12192.000000;379.907135
42.992001;1.001076;-12191.250000;379.916901
42.993000;1.001064;-12191.250000;379.926697
42.993999;1.001050;-12190.750000;379.936493
42.994999;1.001062;-12190.500000;379.946289
42.995998;1.001060;-12190.250000;379.956085
42.996998;1.001054;-12190.000000;379.965881
42.997997;1.001053;-12189.000000;379.975647
42.998997;1.001041;-12188.500000;379.985443
42.999996;1.001032;-12188.250000;379.995239
43.000996;1.001025;-12188.250000;380.005035
43.001995;1.001015;-12187.500000;380.014832
43.002995;1.001007;-12187.000000;380.024628
43.003994;1.000996;-12186.000000;380.034424
43.004993;1.000986;-12186.500000;380.044189
43.005993;1.000978;-12186.000000;380.054016
43.006992;1.000968;-12185.500000;380.063782
43.007992;1.000960;-12185.250000;380.073608
43.008991;1.000955;-12185.250000;380.083374
43.009991;1.000946;-12184.750000;380.093170
43.010990;1.000935;-12183.750000;380.102966
43.011990;1.000918;-12184.000000;380.112762
43.012989;1.000910;-12183.750000;380.122559
43.013988;1.000900;-12183.750000;380.132324
43.014988;1.000889;-12183.750000;380.142151
43.015987;1.000890;-12183.500000;380.151917
43.016987;1.000883;-12183.250000;380.161713
43.017986;1.000875;-12182.500000;380.171509
43.018986;1.000870;-12182.250000;380.181305
43.019985;1.000864;-12181.750000;380.191101
43.020985;1.000859;-12181.000000;380.200897
43.021984;1.000846;-12181.000000;380.210663
43.022984;1.000843;-12181.250000;380.220490
43.023983;1.000844;-12180.000000;380.230255
43.024982;1.000838;-12179.500000;380.240051
43.025982;1.000845;-12179.000000;380.249847
43.026981;1.000834;-12179.500000;380.259644
43.027981;1.000821;-12179.250000;380.269440
43.028980;1.000816;-12179.500000;380.279236
43.029980;1.000803;-12179.000000;380.289001
43.030979;1.000795;-12178.500000;380.298828
43.031979;1.000792;-12178.500000;380.308624
43.032978;1.000790;-12178.250000;380.318390
43.033978;1.000779;-12177.750000;380.328186
43.034977;1.000774;-12177.500000;380.337982
43.035976;1.000756;-12176.750000;380.347778
43.036976;1.000740;-12176.500000;380.357574
43.037975;1.000729;-12176.250000;380.367371
43.038975;1.000721;-12176.250000;380.377167
43.039974;1.000714;-12176.000000;380.386963
43.040974;1.000707;-12175.750000;380.396729
43.041973;1.000689;-12175.250000;380.406525
43.042973;1.000683;-12175.000000;380.416321
43.043972;1.000683;-12174.500000;380.426117
43.044971;1.000677;-12174.750000;380.435913
43.045971;1.000672;-12174.250000;380.445679
43.046970;1.000661;-12173.750000;380.455475
43.047970;1.000651;-12174.000000;380.465271
43.048969;1.000651;-12173.000000;380.475067
43.049969;1.000644;-12173.000000;380.484863
43.050968;1.000640;-12172.250000;380.494659
43.051968;1.000631;-12171.750000;380.504456
43.052967;1.000619;-12172.250000;380.514252
43.053967;1.000618;-12172.250000;380.524048
43.054966;1.000616;-12172.250000;380.533844
43.055965;1.000615;-12172.250000;380.543640
43.056965;1.000618;-12171.750000;380.553406
43.057964;1.000618;-12171.750000;380.563202
43.058964;1.000616;-12171.250000;380.572998
43.059963;1.000612;-12171.000000;380.582794
43.060963;1.000612;-12171.000000;380.592590
43.061962;1.000604;-12171.000000;380.602386
43.062962;1.000594;-12171.000000;380.612183
43.063961;1.000600;-12171.250000;380.621948
43.064960;1.000604;-12170.500000;380.631744
43.065960;1.000606;-12170.000000;380.641541
43.066959;1.000607;-12170.250000;380.651337
43.067959;1.000606;-12171.500000;380.661133
43.068958;1.000604;-12171.250000;380.670929
43.069958;1.000600;-12171.000000;380.680725
43.070957;1.000595;-12170.500000;380.690521
43.071957;1.000599;-12170.750000;380.700287
43.072956;1.000604;-12171.000000;380.710083
43.073956;1.000606;-12170.500000;380.719879
43.074955;1.000614;-12170.500000;380.729675
43.075954;1.000613;-12171.250000;380.739471
43.076954;1.000619;-12171.250000;380.749268
43.077953;1.000615;-12171.250000;380.759064
43.078953;1.000615;-12171.000000;380.768860
43.079952;1.000605;-12172.000000;380.778656
43.080952;1.000605;-12172.000000;380.788422
43.081951;1.000607;-12172.000000;380.798248
43.082951;1.000609;-12171.250000;380.808014
43.083950;1.000613;-12171.750000;380.817810
43.084949;1.000610;-12172.000000;380.827606
43.085949;1.000607;-12172.250000;380.837402
43.086948;1.000613;-12172.750000;380.847198
43.087948;1.000619;-12172.500000;380.856995
43.088947;1.000622;-12172.750000;380.866760
43.089947;1.000623;-12172.750000;380.876556
43.090946;1.000625;-12172.750000;380.886353
43.091946;1.000629;-12173.250000;380.896149
43.092945;1.000625;-12172.750000;380.905945
43.093945;1.000623;-12173.000000;380.915741
43.094944;1.000625;-12173.000000;380.925537
43.095943;1.000631;-12173.000000;380.935333
43.096943;1.000634;-12173.750000;380.945129
43.097942;1.000641;-12173.750000;380.954895
43.098942;1.000641;-12174.250000;380.964722
43.099941;1.000646;-12175.750000;380.974487
43.100941;1.000657;-12176.500000;380.984283
43.101940;1.000661;-12176.250000;380.994080
43.102940;1.000665;-12176.250000;381.003876
43.103939;1.000673;-12177.000000;381.013641
43.104939;1.000675;-12176.500000;381.023468
43.105938;1.000692;-12176.250000;381.033234
43.106937;1.000694;-12176.750000;381.043030
43.107937;1.000704;-12177.000000;381.052826
43.108936;1.000719;-12177.250000;381.062622
43.109936;1.000728;-12177.000000;381.072418
43.110935;1.000731;-12176.750000;381.082214
43.111935;1.000735;-12177.750000;381.092010
43.112934;1.000750;-12178.250000;381.101807
43.113934;1.000751;-12179.000000;381.111603
43.114933;1.000773;-12178.250000;381.121368
43.115932;1.000779;-12179.250000;381.131165
43.116932;1.000783;-12180.000000;381.140961
43.117931;1.000795;-12180.250000;381.150757
43.118931;1.000803;-12180.750000;381.160553
43.119930;1.000808;-12181.250000;381.170349
43.120930;1.000821;-12182.250000;381.180145
43.121929;1.000833;-12183.000000;381.189941
43.122929;1.000834;-12183.250000;381.199707
43.123928;1.000840;-12182.500000;381.209503
43.124928;1.000851;-12182.250000;381.219299
43.125927;1.000862;-12183.000000;381.229095
43.126926;1.000873;-12183.250000;381.238892
43.127926;1.000884;-12183.500000;381.248688
43.128925;1.000887;-12183.750000;381.258453
43.129925;1.000895;-12184.000000;381.268250
43.130924;1.000900;-12184.250000;381.278046
43.131924;1.000907;-12185.250000;381.287842
43.132923;1.000917;-12185.500000;381.297638
43.133923;1.000921;-12185.750000;381.307434
43.134922;1.000934;-12185.500000;381.317230
43.135921;1.000938;-12186.750000;381.327026
43.136921;1.000949;-12188.000000;381.336823
43.137920;1.000952;-12188.750000;381.346619
43.138920;1.000952;-12188.750000;381.356384
43.139919;1.000958;-12188.500000;381.366180
43.140919;1.000963;-12188.750000;381.375977
43.141918;1.000971;-12190.250000;381.385773
43.142918;1.000973;-12190.500000;381.395569
43.143917;1.000968;-12191.250000;381.405365
43.144917;1.000979;-12191.500000;381.415161
43.145916;1.000984;-12192.250000;381.424927
43.146915;1.000991;-12192.500000;381.434723
43.147915;1.001001;-12193.250000;381.444519
43.148914;1.001002;-12193.500000;381.454346
43.149914;1.001008;-12194.250000;381.464111
43.150913;1.001014;-12194.500000;381.473907
43.151913;1.001024;-12194.750000;381.483704
43.152912;1.001029;-12195.500000;381.493500
43.153912;1.001038;-12195.750000;381.503265
43.154911;1.001040;-12196.750000;381.513092
43.155910;1.001040;-12196.750000;381.522888
43.156910;1.001054;-12196.500000;381.532654
43.157909;1.001059;-12197.500000;381.542450
43.158909;1.001067;-12198.250000;381.552246
43.159908;1.001074;-12199.250000;381.562042
43.160908;1.001081;-12199.250000;381.571838
43.161907;1.001091;-12199.250000;381.581604
43.162907;1.001103;-12198.500000;381.591431
43.163906;1.001113;-12198.500000;381.601196
43.164906;1.001114;-12198.500000;381.610992
43.165905;1.001117;-12199.500000;381.620789
43.166904;1.001120;-12199.750000;381.630585
43.167904;1.001131;-12199.500000;381.640381
43.168903;1.001133;-12199.000000;381.650177
43.169903;1.001133;-12199.250000;381.659973
43.170902;1.001147;-12200.000000;381.669739
43.171902;1.001152;-12199.750000;381.679565
43.172901;1.001153;-12200.000000;381.689331
43.173901;1.001151;-12200.500000;381.699127
43.174900;1.001158;-12200.250000;381.708923
43.175900;1.001163;-12199.500000;381.718719
43.176899;1.001165;-12199.750000;381.728516
43.177898;1.001162;-12200.500000;381.738312
43.178898;1.001155;-12200.000000;381.748108
43.179897;1.001148;-12199.750000;381.757904
43.180897;1.001147;-12200.250000;381.767670
43.181896;1.001150;-12199.750000;381.777496
43.182896;1.001150;-12199.750000;381.787262
43.183895;1.001156;-12199.500000;381.797058
43.184895;1.001149;-12199.250000;381.806854
43.185894;1.001144;-12199.000000;381.816650
43.186893;1.001148;-12198.750000;381.826416
43.187893;1.001135;-12198.250000;381.836243
43.188892;1.001132;-12198.000000;381.846039
43.189892;1.001120;-12198.000000;381.855804
43.190891;1.001112;-12197.500000;381.865601
43.191891;1.001102;-12197.500000;381.875397
43.192890;1.001090;-12196.750000;381.885193
43.193890;1.001083;-12195.750000;381.894989
43.194889;1.001071;-12195.250000;381.904785
43.195889;1.001068;-12195.500000;381.914551
43.196888;1.001061;-12195.250000;381.924377
43.197887;1.001067;-12195.000000;381.934174
43.198887;1.001058;-12194.750000;381.943939
43.199886;1.001051;-12194.750000;381.953735
43.200886;1.001044;-12194.250000;381.963531
43.201885;1.001035;-12193.250000;381.973328
43.202885;1.001025;-12193.000000;381.983093
43.203884;1.001016;-12192.750000;381.992889
43.204884;1.001011;-12192.250000;382.002686
43.205883;1.001001;-12192.250000;382.012482
43.206882;1.001001;-12191.500000;382.022278
43.207882;1.000991;-12190.250000;382.032074
43.208881;1.000980;-12189.750000;382.041870
43.209881;1.000966;-12189.500000;382.051666
43.210880;1.000950;-12189.250000;382.061462
43.211880;1.000942;-12188.750000;382.071259
43.212879;1.000935;-12189.000000;382.081055
43.213879;1.000931;-12188.250000;382.090820
43.214878;1.000923;-12187.750000;382.100616
43.215878;1.000916;-12187.250000;382.110413
43.216877;1.000911;-12186.500000;382.120209
43.217876;1.000908;-12186.250000;382.130005
43.218876;1.000896;-12186.000000;382.139801
43.219875;1.000880;-12185.000000;382.149597
43.220875;1.000873;-12184.250000;382.159393
43.221874;1.000861;-12184.250000;382.169189
43.222874;1.000864;-12184.500000;382.178986
43.223873;1.000863;-12183.500000;382.188751
43.224873;1.000856;-12183.000000;382.198547
43.225872;1.000847;-12183.000000;382.208344
43.226871;1.000838;-12183.000000;382.218140
43.227871;1.000829;-12182.750000;382.227936
43.228870;1.000817;-12181.500000;382.237701
43.229870;1.000810;-12180.750000;382.247498
43.230869;1.000795;-12180.500000;382.257294
43.231869;1.000791;-12179.750000;382.267120
43.232868;1.000789;-12179.500000;382.276886
43.233868;1.000774;-12179.250000;382.286682
43.234867;1.000771;-12178.250000;382.296478
43.235867;1.000756;-12178.000000;382.306274
43.236866;1.000739;-12177.750000;382.316071
43.237865;1.000726;-12177.500000;382.325867
43.238865;1.000712;-12177.000000;382.335632
